id,fecha_emision,ano_proceso,metodo_de_pago,cuotas_permiso,codigo_sii,comuna_propietario,comuna_permiso,valor_contado,total_a_pagar,ano_fabricacion,tipo_vehiculo,marca,modelo,cilindrada,combustible,transmision,comuna_anterior,fecha_vencimiento
748,2026-03-05,2026,PRESENCIAL,Total,CT176006701,RIO IBANEZ,RIO IBANEZ,34876,34876,2001,CAMIONETA,NISSAN,ATLAS 4X4 3.2,3200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
749,2026-03-06,2026,ONLINE,Total,SU018000217,COYHAIQUE,RIO IBANEZ,41849,34876,2017,STATION WAGON,BAIC,X25 1.5 MT ELT,1500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
750,2026-03-24,2026,PRESENCIAL,Total,CT111001002,RIO IBANEZ,RIO IBANEZ,34876,34876,2002,STATION WAGON,HYUNDAI,TERRACAN 2.5 GL DSL FULL,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
751,2026-03-25,2026,PRESENCIAL,Total,HB229015317,RIO IBANEZ,RIO IBANEZ,34876,34876,2017,AUTOMOVIL,SUZUKI,ALTO K10 1.0 2AB GLX AC,1000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
752,2026-03-28,2026,ONLINE,Total,CT176003598,RIO IBANEZ,RIO IBANEZ,34876,34876,1998,CAMIONETA,NISSAN,D21 CABINA Y MEDIA,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
753,2026-04-04,2026,ONLINE,Total,SU176014503,RIO IBANEZ,RIO IBANEZ,34876,34907,2003,STATION WAGON,NISSAN,X-TRAIL,2200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
754,2026-03-09,2026,PRESENCIAL,Total,SU176012606,RIO IBANEZ,RIO IBANEZ,36632,36632,2006,STATION WAGON,NISSAN,MURANO,3500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
755,2026-03-19,2026,ONLINE,Total,SU050011717,RIO IBANEZ,RIO IBANEZ,37976,37976,2017,STATION WAGON,CHEVROLET,TRACKER,1800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
756,2026-03-17,2026,ONLINE,Total,SD184024817,VITACURA,RIO IBANEZ,180859,180859,2017,AUTOMOVIL,PEUGEOT,508,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
757,2026-03-17,2026,ONLINE,Total,SD184024817,VITACURA,RIO IBANEZ,180859,180859,2017,AUTOMOVIL,PEUGEOT,508,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
758,2026-03-17,2026,PRESENCIAL,Total,CT166006617,RIO IBANEZ,RIO IBANEZ,45454,45454,2017,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,COYHAIQUE,2027-03-31
759,2026-03-28,2026,ONLINE,Total,CT160012617,RIO IBANEZ,RIO IBANEZ,45205,45204,2017,CAMIONETA,MAZDA,BT50,3200.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
760,2026-03-24,2026,PRESENCIAL,Total,CT079019918,RIO IBANEZ,RIO IBANEZ,88441,88441,2018,CAMIONETA,FORD,RANGER,2200.0,DIES,MEC,CHIMBARONGO,2027-03-31
761,2026-02-27,2026,ONLINE,Total,HB221002917,SANTIAGO,RIO IBANEZ,70787,70787,2017,AUTOMOVIL,SKODA,FABIA,1200.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
762,2026-04-03,2026,ONLINE,Total,CT166006717,RIO IBANEZ,RIO IBANEZ,56099,56136,2017,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
763,2026-03-28,2026,ONLINE,Total,CT166006617,RIO IBANEZ,RIO IBANEZ,45454,45453,2017,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
764,2026-03-27,2026,ONLINE,Total,SU162011417,COYHAIQUE,RIO IBANEZ,228530,228530,2017,STATION WAGON,MERCEDES BENZ,GLE,3000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
765,2026-03-12,2026,ONLINE,Total,SU229027217,LAS CONDES,RIO IBANEZ,87774,87774,2017,STATION WAGON,SUZUKI,GRAND NOMADE,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
766,2026-03-19,2026,ONLINE,Total,SU160005317,HUECHURABA,RIO IBANEZ,111029,111029,2017,STATION WAGON,MAZDA,CX5,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
767,2026-03-27,2026,ONLINE,Total,SU235010917,RIO IBANEZ,RIO IBANEZ,41897,41897,2017,STATION WAGON,TOYOTA,RAV4,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
768,2026-03-31,2026,ONLINE,Total,CT079019117,RIO IBANEZ,RIO IBANEZ,46692,46692,2017,CAMIONETA,FORD,F150,3500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
769,2026-03-25,2026,PRESENCIAL,Total,SU111004404,RIO IBANEZ,RIO IBANEZ,34876,34876,2004,STATION WAGON,HYUNDAI,SANTA FE,2000.0,DIES,MEC,COYHAIQUE,2027-03-31
770,2026-02-27,2026,ONLINE,Total,CT159000317,RIO IBANEZ,RIO IBANEZ,34876,34876,2017,CAMIONETA,MAXUS,T60,2800.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
771,2026-03-27,2026,PRESENCIAL,Total,CT091004817,RIO IBANEZ,RIO IBANEZ,34876,34876,2017,CAMIONETA,GREAT WALL,WINGLE5,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
772,2026-03-30,2026,PRESENCIAL,Total,SU111003002,RIO IBANEZ,RIO IBANEZ,34876,34876,2002,STATION WAGON,HYUNDAI,GALLOPER,2500.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
773,2026-03-25,2026,PRESENCIAL,Total,HB160001404,RIO IBANEZ,RIO IBANEZ,34876,34876,2004,AUTOMOVIL,MAZDA,323 HB GLX,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
774,2026-03-10,2026,PRESENCIAL,Total,SU176018408,RIO IBANEZ,RIO IBANEZ,34876,34876,2008,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
775,2026-03-30,2026,PRESENCIAL,Total,SU132008105,RIO IBANEZ,RIO IBANEZ,34876,34876,2005,STATION WAGON,KIA MOTORS,SPORTAGE,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
776,2026-03-03,2026,ONLINE,Total,CT160012217,RIO IBANEZ,RIO IBANEZ,57635,57634,2017,CAMIONETA,MAZDA,BT50,3200.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
777,2026-03-31,2026,ONLINE,Total,CT235014417,COYHAIQUE,RIO IBANEZ,66712,66712,2017,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
778,2026-03-31,2026,ONLINE,Total,HB050018317,RIO IBANEZ,RIO IBANEZ,34876,34876,2017,AUTOMOVIL,CHEVROLET,ONIX,1400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
779,2026-03-19,2026,ONLINE,Total,CT243004117,COYHAIQUE,RIO IBANEZ,53613,53612,2017,CAMIONETA,VOLKSWAGEN,AMAROK,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
780,2026-03-12,2026,ONLINE,Total,CT079018817,RIO IBANEZ,RIO IBANEZ,71624,71624,2017,CAMIONETA,FORD,RANGER,3200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
781,2026-03-05,2026,PRESENCIAL,Total,CT176032917,COYHAIQUE,RIO IBANEZ,54923,54923,2017,CAMIONETA,NISSAN,NP300,2300.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
782,2026-04-17,2026,PRESENCIAL,Total,SU160006017,TALCAHUANO,RIO IBANEZ,34876,35005,2017,STATION WAGON,MAZDA,CX3,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
783,2026-03-12,2026,ONLINE,2da. Cuota,SU227047718,VALDIVIA,RIO IBANEZ,152681,81743,2018,STATION WAGON,SUBARU,XV,1600.0,BENC,AUT,RIO IBAÑEZ,2026-03-31
784,2026-02-26,2026,PRESENCIAL,Total,CT235015017,RIO IBANEZ,RIO IBANEZ,49683,49683,2017,CAMIONETA,TRAILER,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
785,2026-03-27,2026,ONLINE,Total,CT235014618,RIO IBANEZ,RIO IBANEZ,48467,48467,2018,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
786,2026-03-31,2026,ONLINE,Total,CT176032718,PUDAHUEL,RIO IBANEZ,164287,164287,2018,CAMIONETA,NISSAN,NP300,2300.0,DIES,MEC,LA CALERA,2027-03-31
787,2026-03-19,2026,ONLINE,Total,HB229015218,COYHAIQUE,RIO IBANEZ,34876,34876,2018,AUTOMOVIL,SUZUKI,ALTO,1000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
788,2026-03-28,2026,ONLINE,Total,CO184018418,LAS CONDES,RIO IBANEZ,78250,78250,2018,FURGON,PEUGEOT,PARTNER,1600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
789,2026-03-31,2026,ONLINE,Total,HB032012517,RIO IBANEZ,RIO IBANEZ,52928,52927,2017,AUTOMOVIL,B.M.W,118,1500.0,BENC,AUT,COYHAIQUE,2027-03-31
790,2026-04-01,2026,ONLINE,1ra. Cuota,SU079008618,TEMUCO,RIO IBANEZ,365691,182886,2018,STATION WAGON,FORD,EXPLORER,2300.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
791,2026-04-03,2026,ONLINE,Total,SU229024118,RIO IBANEZ,RIO IBANEZ,74071,74120,2018,STATION WAGON,SUZUKI,GRAND VITARA,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
792,2026-03-27,2026,PRESENCIAL,Total,CT159000118,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
793,2026-04-01,2026,ONLINE,1ra. Cuota,SU176016904,RIO IBANEZ,RIO IBANEZ,34876,17442,2004,STATION WAGON,NISSAN,X-TRAIL,2200.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
794,2026-04-23,2026,PRESENCIAL,Total,HB229007708,RIO IBANEZ,RIO IBANEZ,34876,35054,2008,AUTOMOVIL,SUZUKI,SWIFT,1300.0,BENC,MEC,COYHAIQUE,2027-03-31
795,2026-04-02,2026,ONLINE,Total,HB229010509,COYHAIQUE,RIO IBANEZ,34876,34891,2009,AUTOMOVIL,SUZUKI,SWIFT 1.0,1000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
796,2026-03-31,2026,ONLINE,Total,CT091004818,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,CAMIONETA,GREAT WALL,WINGLE5,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
797,2026-03-27,2026,PRESENCIAL,Total,SU176018107,RIO IBANEZ,RIO IBANEZ,34876,34876,2007,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
798,2026-04-02,2026,ONLINE,Total,SD160014608,RIO IBANEZ,RIO IBANEZ,34876,34891,2008,AUTOMOVIL,MAZDA,MAZDA3,1600.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
799,2026-03-23,2026,ONLINE,Total,CT159000118,COYHAIQUE,RIO IBANEZ,34876,34876,2018,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
800,2026-03-05,2026,PRESENCIAL,Total,CO047002118,RIO IBANEZ,RIO IBANEZ,35372,35372,2018,STATION WAGON,CHANGAN,M201,1200.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
801,2026-03-28,2026,ONLINE,Total,SU229025318,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,STATION WAGON,SUZUKI,GRAND NOMADE,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
802,2026-03-28,2026,ONLINE,Total,CT159000118,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,CAMIONETA,MAXUS,T60DCAB GL 4X4 2.8,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
803,2026-03-31,2026,ONLINE,Total,HB229016017,COYHAIQUE,RIO IBANEZ,34876,34876,2017,AUTOMOVIL,SUZUKI,IGNIS 1.2 AT GLX,1200.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
804,2026-03-28,2026,ONLINE,Total,CT050030218,RIO IBANEZ,RIO IBANEZ,56870,56869,2018,CAMIONETA,CHEVROLET,D-MAX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
805,2026-03-23,2026,ONLINE,Total,CT235015318,COYHAIQUE,RIO IBANEZ,41596,41596,2018,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
806,2026-03-31,2026,ONLINE,Total,SD235022618,PROVIDENCIA,RIO IBANEZ,73259,73259,2018,AUTOMOVIL,TOYOTA,YARIS,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
807,2026-03-31,2026,ONLINE,Total,SU111015418,VITACURA,RIO IBANEZ,234818,234818,2018,STATION WAGON,HYUNDAI,SANTA FE,2200.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
808,2026-03-30,2026,PRESENCIAL,Total,SU079006518,RIO IBANEZ,RIO IBANEZ,65737,65737,2018,STATION WAGON,FORD,EDGE,2000.0,BENC,AUT,PORTEZUELO,2027-03-31
809,2026-03-31,2026,ONLINE,1ra. Cuota,HB243024818,COLINA,RIO IBANEZ,41651,20826,2018,AUTOMOVIL,VOLKSWAGEN,GOL,1600.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
810,2026-03-23,2026,ONLINE,Total,SU229027518,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,JEEP,SUZUKI,JIMNY,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
811,2026-03-28,2026,ONLINE,Total,SU229027218,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,STATION WAGON,SUZUKI,GRAND NOMADE GXL 4X4,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
812,2026-03-31,2026,ONLINE,Total,HB050018118,COLINA,RIO IBANEZ,48224,48224,2018,AUTOMOVIL,CHEVROLET,ONIX,1400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
813,2026-03-05,2026,PRESENCIAL,Total,MT254039920,RIO IBANEZ,RIO IBANEZ,27221,45377,2020,MOTO,YAMAHA,YZF-20,300.0,BENC,MEC,RIO IBAÑEZ,2023-03-31
814,2026-03-05,2026,PRESENCIAL,Total,MT254039920,RIO IBANEZ,RIO IBANEZ,30885,42962,2020,MOTO,YAMAHA,YZF-20,300.0,BENC,MEC,RIO IBAÑEZ,2024-03-31
815,2026-03-05,2026,PRESENCIAL,Total,MT254039920,RIO IBANEZ,RIO IBANEZ,32333,40511,2020,MOTO,YAMAHA,YZF-20,300.0,BENC,MEC,RIO IBAÑEZ,2025-03-31
816,2026-03-05,2026,PRESENCIAL,Total,MT254039920,RIO IBANEZ,RIO IBANEZ,37928,41934,2020,MOTO,YAMAHA,YZF-20,300.0,BENC,MEC,RIO IBAÑEZ,2026-03-31
817,2026-03-05,2026,PRESENCIAL,Total,MT254039920,RIO IBANEZ,RIO IBANEZ,34876,34876,2020,MOTO,YAMAHA,YZF-20,300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
818,2026-03-31,2026,ONLINE,1ra. Cuota,CO184018218,PROVIDENCIA,RIO IBANEZ,86992,43496,2018,FURGON,PEUGEOT,PARTNER,1600.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
819,2026-03-20,2026,PRESENCIAL,Total,CT166006418,RIO IBANEZ,RIO IBANEZ,43187,43187,2018,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
820,2026-05-25,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,68923,73978,2018,CAMION,MERCEDES BENZ,ATEGO 1726 42,3625.0,BENC,MEC,RIO IBAÑEZ,2026-09-30
821,2026-03-24,2026,PRESENCIAL,Total,CT243002518,RIO IBANEZ,RIO IBANEZ,57736,57736,2018,CAMIONETA,VOLKSWAGEN,AMAROK,2000.0,DIES,MEC,SANTIAGO,2027-03-31
822,2026-02-24,2026,ONLINE,1ra. Cuota,HB243024818,NUNOA,RIO IBANEZ,41651,20826,2018,AUTOMOVIL,VOLKSWAGEN,GOL,1600.0,BENC,MEC,LAS CONDES,2026-08-31
823,2026-03-31,2026,PRESENCIAL,Total,CT159000518,RIO IBANEZ,RIO IBANEZ,38505,38505,2018,CAMIONETA,MAXUS,T60,2800.0,DIES,AUT,TEMUCO,2027-03-31
824,2026-04-01,2026,ONLINE,Total,SU176017604,RIO IBANEZ,RIO IBANEZ,34876,34884,2004,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
825,2026-05-07,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,69889,69889,2018,MINIBUS,JAC,SURAY EURO GLA 2.8,2800.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
826,2026-05-25,2026,PRESENCIAL,Total,CT154004117,RIO IBANEZ,RIO IBANEZ,36291,37061,2017,CAMIONETA,MAHINDRA,PIK-UP,2200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
827,2026-03-31,2026,ONLINE,Total,VN166007917,RIO IBANEZ,RIO IBANEZ,82494,82494,2017,STATION WAGON,MITSUBISHI,MONTERO,2400.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
828,2026-03-31,2026,ONLINE,Total,SU117005118,RIO IBANEZ,RIO IBANEZ,39243,34876,2018,STATION WAGON,JAC,S2,1500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
829,2026-02-27,2026,PRESENCIAL,Total,SU235010718,RIO IBANEZ,RIO IBANEZ,40014,40014,2018,STATION WAGON,TOYOTA,RAV4,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
830,2026-04-30,2026,PRESENCIAL,Total,SU229003498,RIO IBANEZ,RIO IBANEZ,34876,35106,1998,STATION WAGON,SUZUKI,JIMMY 4X4 1.3,1300.0,BENC,MEC,COYHAIQUE,2027-03-31
831,2026-03-03,2026,ONLINE,Total,SU176018108,RIO IBANEZ,RIO IBANEZ,34876,34876,2008,STATION WAGON,NISSAN,X-TRAIL X AT,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
832,2026-04-02,2026,PRESENCIAL,Total,SU091002318,RIO IBANEZ,RIO IBANEZ,34876,34890,2018,STATION WAGON,GREAT WALL,HAVAL-H3,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
833,2026-03-06,2026,PRESENCIAL,Total,CT176001792,RIO IBANEZ,RIO IBANEZ,34876,34876,1992,CAMIONETA,NISSAN,D/C,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
834,2026-03-16,2026,ONLINE,Total,SU079007818,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,STATION WAGON,FORD,ECOSPORT SE 1.5L AT,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
835,2026-04-06,2026,ONLINE,Total,SU143001418,RIO IBANEZ,RIO IBANEZ,124029,124192,2018,STATION WAGON,LEXUS,NX300,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
836,2026-04-01,2026,PRESENCIAL,Total,VN176007017,RIO IBANEZ,RIO IBANEZ,40169,40177,2018,STATION WAGON,NISSAN,X-TRAIL 4X4 2.0 AUT,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
837,2026-03-28,2026,ONLINE,Total,HB235007218,RIO IBANEZ,RIO IBANEZ,38898,38898,2018,AUTOMOVIL,TOYOTA,PRIUS,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
838,2026-04-03,2026,ONLINE,1ra. Cuota,VN159000218,SANTIAGO,RIO IBANEZ,116670,58374,2018,STATION WAGON,MAXUS,G10,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
839,2026-03-28,2026,ONLINE,Total,CT235015218,COYHAIQUE,RIO IBANEZ,64051,64051,2018,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
840,2026-03-28,2026,ONLINE,1ra. Cuota,CT235015018,RIO IBANEZ,RIO IBANEZ,165909,82955,2018,CAMIONETA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
841,2026-03-24,2026,PRESENCIAL,Total,CT235001592,RIO IBANEZ,RIO IBANEZ,34876,34876,1992,CAMIONETA,TOYOTA,HILUX,2200.0,BENC,MEC,TRAIGUEN,2027-03-31
842,2026-04-02,2026,PRESENCIAL,Total,CT160012018,RIO IBANEZ,RIO IBANEZ,44757,44775,2018,CAMIONETA,MAZDA,BT50,2200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
843,2026-04-16,2026,PRESENCIAL,Total,SU176017105,RIO IBANEZ,RIO IBANEZ,34876,34998,2005,STATION WAGON,NISSAN,X-TRAIL 4X4,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
844,2026-03-05,2026,PRESENCIAL,Total,SU047001218,RIO IBANEZ,RIO IBANEZ,35568,35568,2018,STATION WAGON,CHANGAN,CS15 CONFORT,1500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
845,2026-03-31,2026,PRESENCIAL,Total,VN050003208,COYHAIQUE,RIO IBANEZ,35698,35698,2008,STATION WAGON,CHEVROLET,CAPTIVA,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
846,2026-03-09,2026,PRESENCIAL,Total,CT079018118,RIO IBANEZ,RIO IBANEZ,87080,87080,2018,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
847,2026-03-31,2026,ONLINE,Total,SU229027418,COYHAIQUE,RIO IBANEZ,34876,34876,2018,JEEP,SUZUKI,JIMNY,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
848,2026-04-07,2026,ONLINE,Total,SU176017205,RIO IBANEZ,RIO IBANEZ,34876,34930,2005,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
849,2026-04-02,2026,ONLINE,Total,SU235010718,COYHAIQUE,RIO IBANEZ,40014,40032,2018,STATION WAGON,TOYOTA,RAV4,2000.0,BENC,MEC,COYHAIQUE,2027-03-31
850,2026-03-19,2026,ONLINE,Total,SU049002118,RIO IBANEZ,RIO IBANEZ,34876,34876,2018,STATION WAGON,CHERY,TIGGO 3,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
851,2026-03-28,2026,ONLINE,Total,HB176006518,QUILICURA,RIO IBANEZ,41651,41651,2018,AUTOMOVIL,NISSAN,MARCH,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
852,2026-04-14,2026,ONLINE,Total,VN176007218,PUERTO VARAS,RIO IBANEZ,408188,454989,2018,STATION WAGON,NISSAN,PATHFINDER,3500.0,BENC,AUT,RIO IBAÑEZ,2026-03-31
853,2026-04-14,2026,ONLINE,Total,VN176007218,PUERTO VARAS,RIO IBANEZ,295491,296401,2018,STATION WAGON,NISSAN,PATHFINDER,3500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
854,2026-04-02,2026,ONLINE,Total,SU079008718,RIO IBANEZ,RIO IBANEZ,63657,63685,2018,STATION WAGON,FORD,EXPLORER,2300.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
855,2026-04-08,2026,ONLINE,Total,VN235000176,COLINA,RIO IBANEZ,34876,34937,1976,JEEP,TOYOTA,LAND CRUISER,4000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
856,2026-03-24,2026,PRESENCIAL,Total,CT166001193,RIO IBANEZ,RIO IBANEZ,34876,34876,1993,CAMIONETA,MITSUBISHI,L200 2.4 C/S,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
857,2026-02-27,2026,ONLINE,Total,CT080005517,RIO IBANEZ,RIO IBANEZ,34876,34876,2017,CAMIONETA,FOTON,TERRACOTA 4X4,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
858,2026-04-18,2026,ONLINE,Total,VN235007318,RIO IBANEZ,RIO IBANEZ,233091,234014,2018,FURGON,TOYOTA,4RUNNER,4000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
859,2026-03-31,2026,ONLINE,1ra. Cuota,CT166006218,COYHAIQUE,RIO IBANEZ,82648,41324,2018,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,AUT,RIO IBAÑEZ,2026-08-31
860,2026-03-23,2026,ONLINE,Total,SU176018207,RIO IBANEZ,RIO IBANEZ,35875,34876,2007,STATION WAGON,NISSAN,X-TRAIL,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
861,2026-03-28,2026,ONLINE,Total,SU176016906,RIO IBANEZ,RIO IBANEZ,34876,34876,2006,STATION WAGON,NISSAN,X-TRAIL,2200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
862,2026-03-27,2026,PRESENCIAL,Total,SU111005606,RIO IBANEZ,RIO IBANEZ,34876,34876,2006,STATION WAGON,HYUNDAI,SANTA FE 2.7 GL 2WD MT,2700.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
863,2026-03-31,2026,ONLINE,Total,CT166006918,COYHAIQUE,RIO IBANEZ,39834,39834,2018,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
864,2026-03-31,2026,ONLINE,Total,CT166006418,COYHAIQUE,RIO IBANEZ,43187,43187,2018,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
865,2026-03-31,2026,ONLINE,Total,SU229027418,COYHAIQUE,RIO IBANEZ,34876,34876,2018,JEEP,SUZUKI,JIMNY,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
866,2026-03-31,2026,ONLINE,Total,SU229027418,COYHAIQUE,RIO IBANEZ,34876,34876,2018,JEEP,SUZUKI,JIMNY,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
867,2026-03-25,2026,PRESENCIAL,Total,CO146001115,RIO IBANEZ,RIO IBANEZ,34876,34876,2015,FURGON,LIFAN,CARGO,1200.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
868,2026-04-15,2026,ONLINE,1ra. Cuota,SU176017105,RIO IBANEZ,RIO IBANEZ,34876,17496,2005,STATION WAGON,NISSAN,X-TRAIL S XL303,2500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
869,2026-04-01,2026,ONLINE,Total,SU229025018,RIO IBANEZ,RIO IBANEZ,34876,34884,2018,STATION WAGON,SUZUKI,GRAND NOMADE,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
870,2026-03-31,2026,ONLINE,Total,CT160012018,RIO IBANEZ,RIO IBANEZ,44757,44756,2018,CAMIONETA,MAZDA,BT50,2200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
871,2026-04-02,2026,ONLINE,1ra. Cuota,SU091001618,RIO IBANEZ,RIO IBANEZ,34876,17446,2018,STATION WAGON,GREAT WALL,HAVAL3,2000.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
872,2026-05-11,2026,PRESENCIAL,Total,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,69889,69889,2018,BUS,MERCEDES BENZ,OF 1724 59,2450.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
